15.86117, 17.63238, -37.07020, 42.56605
-15.85892, -17.63220, -7.92934, -20.06610
15.86117, -34.54712, -37.07020, -17.27376
-15.85892, 34.54712, -7.92934, -27.72624
15.86117, 34.54712, -37.07020, -27.72624
-15.85892, -34.54712, -7.92934, -17.27376
15.86117, -17.63219, -37.07020, 24.93391
-15.85892, 17.63220, -7.92934, -2.43390
15.86117, 17.63220, -37.07020, -2.43390
-15.85892, -17.63219, -7.92934, 24.93391
15.86117, -34.54712, -37.07020, 27.72624
-15.85892, 34.54728, -7.92934, 17.27373
15.86117, 34.54728, -37.07020, 17.27373
-15.85892, -34.54712, -7.92934, 27.72624
15.86117, 17.63220, -37.07020, -24.93391
-15.85892, -17.63231, -7.92934, 2.43391
15.86117, -17.63231, -37.07020, 2.43391
-15.85892, 17.63220, -7.92934, -24.93391
15.86117, 0.00000, -37.07020, -39.77371
-15.85892, -0.00000, -7.92934, 5.22629
15.86117, -0.00000, -37.07020, 5.22629
-15.85892, 0.00000, -7.92934, -39.77371
15.86117, -0.00000, -37.07020, 39.77371
-15.85892, -0.00000, -7.92934, -5.22629
15.86117, -0.00000, -37.07020, -5.22629
-15.85892, -0.00000, -7.92934, 39.77371
15.86117, 34.54712, -37.07020, -27.72624
-15.85892, -34.54712, -7.92934, -17.27376
15.86117, -34.54712, -37.07020, -17.27376
-15.85892, 34.54712, -7.92934, -27.72624
15.86117, 17.63219, -37.07020, 42.56610
-15.85892, -17.63254, -7.92934, -20.06608
15.86117, -17.63254, -37.07020, -20.06608
-15.85892, 17.63219, -7.92934, 42.56610
15.86117, 34.54712, -37.07020, 17.27376
-15.85892, -34.54712, -7.92934, 27.72624
15.86117, -34.54712, -37.07020, 27.72624
-15.85892, 34.54712, -7.92934, 17.27376
15.86117, -0.00000, -37.07020, -5.22629
-15.85892, 0.00000, -7.92934, 39.77371
15.86117, 0.00000, -37.07020, 39.77371
-15.85892, -0.00000, -7.92934, -5.22629
15.86117, 17.63219, -37.07020, -2.43390
-15.85892, -17.63236, -7.92934, 24.93360
15.86117, -17.63236, -37.07020, 24.93360
-15.85892, 17.63219, -7.92934, -2.43390
15.86117, -10.45278, -37.07020, 17.27374
-15.85892, 10.45262, -7.92934, -17.27371
15.86117, 10.45262, -37.07020, -17.27371
-15.85892, -10.45278, -7.92934, 17.27374
15.86117, 10.45258, -37.07020, 27.72629
-15.85892, -10.45258, -7.92934, -27.72629
15.86117, -10.45258, -37.07020, -27.72629
-15.85892, 10.45258, -7.92934, 27.72629
15.86117, -17.63232, -37.07020, 2.43392
-15.85892, 17.63341, -7.92934, -24.93000
15.86117, 17.63341, -37.07020, -24.93000
-15.85892, -17.63232, -7.92934, 2.43392
15.86117, 17.63229, -37.07020, 20.06610
-15.85892, -17.63226, -7.92934, -42.56610
15.86117, -17.63226, -37.07020, -42.56610
-15.85892, 17.63229, -7.92934, 20.06610
15.86117, -0.00000, -37.07020, 5.22629
-15.85892, 0.00000, -7.92934, -39.77371
15.86117, 0.00000, -37.07020, -39.77371
-15.85892, -0.00000, -7.92934, 5.22629
-15.85874, -17.63219, -7.92937, -42.56610
15.85874, 17.63221, -37.07063, 20.06610
-15.85874, 17.63221, -7.92937, 20.06610
15.85874, -17.63219, -37.07063, -42.56610
-15.85874, 10.45315, -7.92937, -17.27368
15.85874, -10.45259, -37.07063, 17.27362
-15.85874, -10.45259, -7.92937, 17.27362
15.85874, 10.45315, -37.07063, -17.27368
-15.85874, -10.45263, -7.92937, -27.72629
15.85874, 10.45268, -37.07063, 27.72628
-15.85874, 10.45268, -7.92937, 27.72628
15.85874, -10.45263, -37.07063, -27.72629
-15.85874, -17.63220, -7.92937, -20.06610
15.85874, 17.63238, -37.07063, 42.56605
-15.85874, 17.63238, -7.92937, 42.56605
15.85874, -17.63220, -37.07063, -20.06610
-15.85874, -34.54712, -7.92937, -17.27376
15.85874, 34.54712, -37.07063, -27.72624
-15.85874, 34.54712, -7.92937, -27.72624
15.85874, -34.54712, -37.07063, -17.27376
-15.85874, -17.63219, -7.92937, 24.93391
15.85874, 17.63220, -37.07063, -2.43390
-15.85874, 17.63220, -7.92937, -2.43390
15.85874, -17.63219, -37.07063, 24.93391
-15.85874, -34.54712, -7.92937, 27.72624
15.85874, 34.54728, -37.07063, 17.27373
-15.85874, 34.54728, -7.92937, 17.27373
15.85874, -34.54712, -37.07063, 27.72624
-15.85874, 17.63220, -7.92937, -24.93391
15.85874, -17.63231, -37.07063, 2.43391
-15.85874, -17.63231, -7.92937, 2.43391
15.85874, 17.63220, -37.07063, -24.93391
-15.85874, 0.00000, -7.92937, -39.77371
15.85874, -0.00000, -37.07063, 5.22629
-15.85874, -0.00000, -7.92937, 5.22629
15.85874, 0.00000, -37.07063, -39.77371
-15.85874, -0.00000, -7.92937, 39.77371
15.85874, -0.00000, -37.07063, -5.22629
-15.85874, -0.00000, -7.92937, -5.22629
15.85874, -0.00000, -37.07063, 39.77371
-15.85874, 34.54712, -7.92937, -27.72624
15.85874, -34.54712, -37.07063, -17.27376
-15.85874, -34.54712, -7.92937, -17.27376
15.85874, 34.54712, -37.07063, -27.72624
-15.85874, 17.63219, -7.92937, 42.56610
15.85874, -17.63254, -37.07063, -20.06608
-15.85874, -17.63254, -7.92937, -20.06608
15.85874, 17.63219, -37.07063, 42.56610
-15.85874, 34.54712, -7.92937, 17.27376
15.85874, -34.54712, -37.07063, 27.72624
-15.85874, -34.54712, -7.92937, 27.72624
15.85874, 34.54712, -37.07063, 17.27376
-15.85874, -0.00000, -7.92937, -5.22629
15.85874, 0.00000, -37.07063, 39.77371
-15.85874, 0.00000, -7.92937, 39.77371
15.85874, -0.00000, -37.07063, -5.22629
-15.85874, 17.63219, -7.92937, -2.43390
15.85874, -17.63236, -37.07063, 24.93360
-15.85874, -17.63236, -7.92937, 24.93360
15.85874, 17.63219, -37.07063, -2.43390
-15.85874, -10.45278, -7.92937, 17.27374
15.85874, 10.45262, -37.07063, -17.27371
-15.85874, 10.45262, -7.92937, -17.27371
15.85874, -10.45278, -37.07063, 17.27374
-15.85874, 10.45258, -7.92937, 27.72629
15.85874, -10.45258, -37.07063, -27.72629
-15.85874, -10.45258, -7.92937, -27.72629
15.85874, 10.45258, -37.07063, 27.72629
-15.85874, -17.63232, -7.92937, 2.43392
15.85874, 17.63341, -37.07063, -24.93000
-15.85874, 17.63341, -7.92937, -24.93000
15.85874, -17.63232, -37.07063, 2.43392
-15.85874, 17.63229, -7.92937, 20.06610
15.85874, -17.63226, -37.07063, -42.56610
-15.85874, -17.63226, -7.92937, -42.56610
15.85874, 17.63229, -37.07063, 20.06610
-15.85874, -0.00000, -7.92937, 5.22629
15.85874, 0.00000, -37.07063, -39.77371
-15.85874, 0.00000, -7.92937, -39.77371
15.85874, -0.00000, -37.07063, 5.22629
-15.85874, -17.63219, 37.07063, -42.56610
15.85874, 17.63221, 7.92937, 20.06610
-15.85874, 17.63221, 37.07063, 20.06610
15.85874, -17.63219, 7.92937, -42.56610
-15.85874, 10.45315, 37.07063, -17.27368
15.85874, -10.45259, 7.92937, 17.27362
-15.85874, -10.45259, 37.07063, 17.27362
15.85874, 10.45315, 7.92937, -17.27368
-15.85874, -10.45263, 37.07063, -27.72629
15.85874, 10.45268, 7.92937, 27.72628
-15.85874, 10.45268, 37.07063, 27.72628
15.85874, -10.45263, 7.92937, -27.72629
-15.85874, -17.63220, 37.07063, -20.06610
15.85874, 17.63238, 7.92937, 42.56605
-15.85874, 17.63238, 37.07063, 42.56605
15.85874, -17.63220, 7.92937, -20.06610
-15.85874, -34.54712, 37.07063, -17.27376
15.85874, 34.54712, 7.92937, -27.72624
-15.85874, 34.54712, 37.07063, -27.72624
15.85874, -34.54712, 7.92937, -17.27376
-15.85874, -17.63219, 37.07063, 24.93391
15.85874, 17.63220, 7.92937, -2.43390
-15.85874, 17.63220, 37.07063, -2.43390
15.85874, -17.63219, 7.92937, 24.93391
-15.85874, -34.54712, 37.07063, 27.72624
15.85874, 34.54728, 7.92937, 17.27373
-15.85874, 34.54728, 37.07063, 17.27373
15.85874, -34.54712, 7.92937, 27.72624
-15.85874, 17.63220, 37.07063, -24.93391
15.85874, -17.63231, 7.92937, 2.43391
-15.85874, -17.63231, 37.07063, 2.43391
15.85874, 17.63220, 7.92937, -24.93391
-15.85874, 0.00000, 37.07063, -39.77371
15.85874, -0.00000, 7.92937, 5.22629
-15.85874, -0.00000, 37.07063, 5.22629
15.85874, 0.00000, 7.92937, -39.77371
-15.85874, -0.00000, 37.07063, 39.77371
15.85874, -0.00000, 7.92937, -5.22629
-15.85874, -0.00000, 37.07063, -5.22629
15.85874, -0.00000, 7.92937, 39.77371
-15.85874, 34.54712, 37.07063, -27.72624
15.85874, -34.54712, 7.92937, -17.27376
-15.85874, -34.54712, 37.07063, -17.27376
15.85874, 34.54712, 7.92937, -27.72624
-15.85874, 17.63219, 37.07063, 42.56610
15.85874, -17.63254, 7.92937, -20.06608
-15.85874, -17.63254, 37.07063, -20.06608
15.85874, 17.63219, 7.92937, 42.56610
-15.85874, 34.54712, 37.07063, 17.27376
15.85874, -34.54712, 7.92937, 27.72624
-15.85874, -34.54712, 37.07063, 27.72624
15.85874, 34.54712, 7.92937, 17.27376
-15.85874, -0.00000, 37.07063, -5.22629
15.85874, 0.00000, 7.92937, 39.77371
-15.85874, 0.00000, 37.07063, 39.77371
15.85874, -0.00000, 7.92937, -5.22629
-15.85874, 17.63219, 37.07063, -2.43390
15.85874, -17.63236, 7.92937, 24.93360
-15.85874, -17.63236, 37.07063, 24.93360
15.85874, 17.63219, 7.92937, -2.43390
-15.85874, -10.45278, 37.07063, 17.27374
15.85874, 10.45262, 7.92937, -17.27371
-15.85874, 10.45262, 37.07063, -17.27371
15.85874, -10.45278, 7.92937, 17.27374
-15.85874, 10.45258, 37.07063, 27.72629
15.85874, -10.45258, 7.92937, -27.72629
-15.85874, -10.45258, 37.07063, -27.72629
15.85874, 10.45258, 7.92937, 27.72629
-15.85874, -17.63232, 37.07063, 2.43392
15.85874, 17.63341, 7.92937, -24.93000
-15.85874, 17.63341, 37.07063, -24.93000
15.85874, -17.63232, 7.92937, 2.43392
-15.85874, 17.63229, 37.07063, 20.06610
15.85874, -17.63226, 7.92937, -42.56610
-15.85874, -17.63226, 37.07063, -42.56610
15.85874, 17.63229, 7.92937, 20.06610
-15.85874, -0.00000, 37.07063, 5.22629
15.85874, 0.00000, 7.92937, -39.77371
-15.85874, 0.00000, 37.07063, -39.77371
15.85874, -0.00000, 7.92937, 5.22629
29.14103, -17.63219, 37.07065, -42.56610
-29.14203, 17.63221, -37.07424, 20.06610
29.14103, 17.63221, 37.07065, 20.06610
-29.14203, -17.63219, -37.07424, -42.56610
29.14103, 10.45315, 37.07065, -17.27368
-29.14203, -10.45259, -37.07424, 17.27362
29.14103, -10.45259, 37.07065, 17.27362
-29.14203, 10.45315, -37.07424, -17.27368
29.14103, -10.45263, 37.07065, -27.72629
-29.14203, 10.45268, -37.07424, 27.72628
29.14103, 10.45268, 37.07065, 27.72628
-29.14203, -10.45263, -37.07424, -27.72629
29.14103, -17.63220, 37.07065, -20.06610
-29.14203, 17.63238, -37.07424, 42.56605
29.14103, 17.63238, 37.07065, 42.56605
-29.14203, -17.63220, -37.07424, -20.06610
29.14103, -34.54712, 37.07065, -17.27376
-29.14203, 34.54712, -37.07424, -27.72624
29.14103, 34.54712, 37.07065, -27.72624
-29.14203, -34.54712, -37.07424, -17.27376
29.14103, -17.63219, 37.07065, 24.93391
-29.14203, 17.63220, -37.07424, -2.43390
29.14103, 17.63220, 37.07065, -2.43390
-29.14203, -17.63219, -37.07424, 24.93391
29.14103, -34.54712, 37.07065, 27.72624
-29.14203, 34.54728, -37.07424, 17.27373
29.14103, 34.54728, 37.07065, 17.27373
-29.14203, -34.54712, -37.07424, 27.72624
29.14103, 17.63220, 37.07065, -24.93391
-29.14203, -17.63231, -37.07424, 2.43391
29.14103, -17.63231, 37.07065, 2.43391
-29.14203, 17.63220, -37.07424, -24.93391
29.14103, 0.00000, 37.07065, -39.77371
-29.14203, -0.00000, -37.07424, 5.22629
29.14103, -0.00000, 37.07065, 5.22629
-29.14203, 0.00000, -37.07424, -39.77371
29.14103, -0.00000, 37.07065, 39.77371
-29.14203, -0.00000, -37.07424, -5.22629
29.14103, -0.00000, 37.07065, -5.22629
-29.14203, -0.00000, -37.07424, 39.77371
29.14103, 34.54712, 37.07065, -27.72624
-29.14203, -34.54712, -37.07424, -17.27376
29.14103, -34.54712, 37.07065, -17.27376
-29.14203, 34.54712, -37.07424, -27.72624
29.14103, 17.63219, 37.07065, 42.56610
-29.14203, -17.63254, -37.07424, -20.06608
29.14103, -17.63254, 37.07065, -20.06608
-29.14203, 17.63219, -37.07424, 42.56610
29.14103, 34.54712, 37.07065, 17.27376
-29.14203, -34.54712, -37.07424, 27.72624
29.14103, -34.54712, 37.07065, 27.72624
-29.14203, 34.54712, -37.07424, 17.27376
29.14103, -0.00000, 37.07065, -5.22629
-29.14203, 0.00000, -37.07424, 39.77371
29.14103, 0.00000, 37.07065, 39.77371
-29.14203, -0.00000, -37.07424, -5.22629
29.14103, 17.63219, 37.07065, -2.43390
-29.14203, -17.63236, -37.07424, 24.93360
29.14103, -17.63236, 37.07065, 24.93360
-29.14203, 17.63219, -37.07424, -2.43390
29.14103, -10.45278, 37.07065, 17.27374
-29.14203, 10.45262, -37.07424, -17.27371
29.14103, 10.45262, 37.07065, -17.27371
-29.14203, -10.45278, -37.07424, 17.27374
29.14103, 10.45258, 37.07065, 27.72629
-29.14203, -10.45258, -37.07424, -27.72629
29.14103, -10.45258, 37.07065, -27.72629
-29.14203, 10.45258, -37.07424, 27.72629
29.14103, -17.63232, 37.07065, 2.43392
-29.14203, 17.63341, -37.07424, -24.93000
29.14103, 17.63341, 37.07065, -24.93000
-29.14203, -17.63232, -37.07424, 2.43392
29.14103, 17.63229, 37.07065, 20.06610
-29.14203, -17.63226, -37.07424, -42.56610
29.14103, -17.63226, 37.07065, -42.56610
-29.14203, 17.63229, -37.07424, 20.06610
29.14103, -0.00000, 37.07065, 5.22629
-29.14203, 0.00000, -37.07424, -39.77371
29.14103, 0.00000, 37.07065, -39.77371
-29.14203, -0.00000, -37.07424, 5.22629
-29.14126, -17.63219, 7.92937, -42.56610
29.14126, 17.63221, -7.92937, 20.06610
-29.14126, 17.63221, 7.92937, 20.06610
29.14126, -17.63219, -7.92937, -42.56610
-29.14126, 10.45315, 7.92937, -17.27368
29.14126, -10.45259, -7.92937, 17.27362
-29.14126, -10.45259, 7.92937, 17.27362
29.14126, 10.45315, -7.92937, -17.27368
-29.14126, -10.45263, 7.92937, -27.72629
29.14126, 10.45268, -7.92937, 27.72628
-29.14126, 10.45268, 7.92937, 27.72628
29.14126, -10.45263, -7.92937, -27.72629
-29.14126, -17.63220, 7.92937, -20.06610
29.14126, 17.63238, -7.92937, 42.56605
-29.14126, 17.63238, 7.92937, 42.56605
29.14126, -17.63220, -7.92937, -20.06610
-29.14126, -34.54712, 7.92937, -17.27376
29.14126, 34.54712, -7.92937, -27.72624
-29.14126, 34.54712, 7.92937, -27.72624
29.14126, -34.54712, -7.92937, -17.27376
-29.14126, -17.63219, 7.92937, 24.93391
29.14126, 17.63220, -7.92937, -2.43390
-29.14126, 17.63220, 7.92937, -2.43390
29.14126, -17.63219, -7.92937, 24.93391
-29.14126, -34.54712, 7.92937, 27.72624
29.14126, 34.54728, -7.92937, 17.27373
-29.14126, 34.54728, 7.92937, 17.27373
29.14126, -34.54712, -7.92937, 27.72624
-29.14126, 17.63220, 7.92937, -24.93391
29.14126, -17.63231, -7.92937, 2.43391
-29.14126, -17.63231, 7.92937, 2.43391
29.14126, 17.63220, -7.92937, -24.93391
-29.14126, 0.00000, 7.92937, -39.77371
29.14126, -0.00000, -7.92937, 5.22629
-29.14126, -0.00000, 7.92937, 5.22629
29.14126, 0.00000, -7.92937, -39.77371
-29.14126, -0.00000, 7.92937, 39.77371
29.14126, -0.00000, -7.92937, -5.22629
-29.14126, -0.00000, 7.92937, -5.22629
29.14126, -0.00000, -7.92937, 39.77371
-29.14126, 34.54712, 7.92937, -27.72624
29.14126, -34.54712, -7.92937, -17.27376
-29.14126, -34.54712, 7.92937, -17.27376
29.14126, 34.54712, -7.92937, -27.72624
-29.14126, 17.63219, 7.92937, 42.56610
29.14126, -17.63254, -7.92937, -20.06608
-29.14126, -17.63254, 7.92937, -20.06608
29.14126, 17.63219, -7.92937, 42.56610
-29.14126, 34.54712, 7.92937, 17.27376
29.14126, -34.54712, -7.92937, 27.72624
-29.14126, -34.54712, 7.92937, 27.72624
29.14126, 34.54712, -7.92937, 17.27376
-29.14126, -0.00000, 7.92937, -5.22629
29.14126, 0.00000, -7.92937, 39.77371
-29.14126, 0.00000, 7.92937, 39.77371
29.14126, -0.00000, -7.92937, -5.22629
-29.14126, 17.63219, 7.92937, -2.43390
29.14126, -17.63236, -7.92937, 24.93360
-29.14126, -17.63236, 7.92937, 24.93360
29.14126, 17.63219, -7.92937, -2.43390
-29.14126, -10.45278, 7.92937, 17.27374
29.14126, 10.45262, -7.92937, -17.27371
-29.14126, 10.45262, 7.92937, -17.27371
29.14126, -10.45278, -7.92937, 17.27374
-29.14126, 10.45258, 7.92937, 27.72629
29.14126, -10.45258, -7.92937, -27.72629
-29.14126, -10.45258, 7.92937, -27.72629
29.14126, 10.45258, -7.92937, 27.72629
-29.14126, -17.63232, 7.92937, 2.43392
29.14126, 17.63341, -7.92937, -24.93000
-29.14126, 17.63341, 7.92937, -24.93000
29.14126, -17.63232, -7.92937, 2.43392
-29.14126, 17.63229, 7.92937, 20.06610
29.14126, -17.63226, -7.92937, -42.56610
-29.14126, -17.63226, 7.92937, -42.56610
29.14126, 17.63229, -7.92937, 20.06610
-29.14126, -0.00000, 7.92937, 5.22629
29.14126, 0.00000, -7.92937, -39.77371
-29.14126, 0.00000, 7.92937, -39.77371
29.14126, -0.00000, -7.92937, 5.22629
29.14126, -17.63219, -7.92937, -42.56610
-29.14103, 17.63221, 7.92935, 20.06610
29.14126, 17.63221, -7.92937, 20.06610
-29.14103, -17.63219, 7.92935, -42.56610
29.14126, 10.45315, -7.92937, -17.27368
-29.14103, -10.45259, 7.92935, 17.27362
29.14126, -10.45259, -7.92937, 17.27362
-29.14103, 10.45315, 7.92935, -17.27368
29.14126, -10.45263, -7.92937, -27.72629
-29.14103, 10.45268, 7.92935, 27.72628
29.14126, 10.45268, -7.92937, 27.72628
-29.14103, -10.45263, 7.92935, -27.72629
29.14126, -17.63220, -7.92937, -20.06610
-29.14103, 17.63238, 7.92935, 42.56605
29.14126, 17.63238, -7.92937, 42.56605
-29.14103, -17.63220, 7.92935, -20.06610
29.14126, -34.54712, -7.92937, -17.27376
-29.14103, 34.54712, 7.92935, -27.72624
29.14126, 34.54712, -7.92937, -27.72624
-29.14103, -34.54712, 7.92935, -17.27376
29.14126, -17.63219, -7.92937, 24.93391
-29.14103, 17.63220, 7.92935, -2.43390
29.14126, 17.63220, -7.92937, -2.43390
-29.14103, -17.63219, 7.92935, 24.93391
29.14126, -34.54712, -7.92937, 27.72624
-29.14103, 34.54728, 7.92935, 17.27373
29.14126, 34.54728, -7.92937, 17.27373
-29.14103, -34.54712, 7.92935, 27.72624
29.14126, 17.63220, -7.92937, -24.93391
-29.14103, -17.63231, 7.92935, 2.43391
29.14126, -17.63231, -7.92937, 2.43391
-29.14103, 17.63220, 7.92935, -24.93391
29.14126, 0.00000, -7.92937, -39.77371
-29.14103, -0.00000, 7.92935, 5.22629
29.14126, -0.00000, -7.92937, 5.22629
-29.14103, 0.00000, 7.92935, -39.77371
29.14126, -0.00000, -7.92937, 39.77371
-29.14103, -0.00000, 7.92935, -5.22629
29.14126, -0.00000, -7.92937, -5.22629
-29.14103, -0.00000, 7.92935, 39.77371
29.14126, 34.54712, -7.92937, -27.72624
-29.14103, -34.54712, 7.92935, -17.27376
29.14126, -34.54712, -7.92937, -17.27376
-29.14103, 34.54712, 7.92935, -27.72624
29.14126, 17.63219, -7.92937, 42.56610
-29.14103, -17.63254, 7.92935, -20.06608
29.14126, -17.63254, -7.92937, -20.06608
-29.14103, 17.63219, 7.92935, 42.56610
29.14126, 34.54712, -7.92937, 17.27376
-29.14103, -34.54712, 7.92935, 27.72624
29.14126, -34.54712, -7.92937, 27.72624
-29.14103, 34.54712, 7.92935, 17.27376
29.14126, -0.00000, -7.92937, -5.22629
-29.14103, 0.00000, 7.92935, 39.77371
29.14126, 0.00000, -7.92937, 39.77371
-29.14103, -0.00000, 7.92935, -5.22629
29.14126, 17.63219, -7.92937, -2.43390
-29.14103, -17.63236, 7.92935, 24.93360
29.14126, -17.63236, -7.92937, 24.93360
-29.14103, 17.63219, 7.92935, -2.43390
29.14126, -10.45278, -7.92937, 17.27374
-29.14103, 10.45262, 7.92935, -17.27371
29.14126, 10.45262, -7.92937, -17.27371
-29.14103, -10.45278, 7.92935, 17.27374
29.14126, 10.45258, -7.92937, 27.72629
-29.14103, -10.45258, 7.92935, -27.72629
29.14126, -10.45258, -7.92937, -27.72629
-29.14103, 10.45258, 7.92935, 27.72629
29.14126, -17.63232, -7.92937, 2.43392
-29.14103, 17.63341, 7.92935, -24.93000
29.14126, 17.63341, -7.92937, -24.93000
-29.14103, -17.63232, 7.92935, 2.43392
29.14126, 17.63229, -7.92937, 20.06610
-29.14103, -17.63226, 7.92935, -42.56610
29.14126, -17.63226, -7.92937, -42.56610
-29.14103, 17.63229, 7.92935, 20.06610
29.14126, -0.00000, -7.92937, 5.22629
-29.14103, 0.00000, 7.92935, -39.77371
29.14126, 0.00000, -7.92937, -39.77371
-29.14103, -0.00000, 7.92935, 5.22629
-29.14103, -17.63219, -37.07065, -42.56610
29.14103, 17.63221, 37.07065, 20.06610
-29.14103, 17.63221, -37.07065, 20.06610
29.14103, -17.63219, 37.07065, -42.56610
-29.14103, 10.45315, -37.07065, -17.27368
29.14103, -10.45259, 37.07065, 17.27362
-29.14103, -10.45259, -37.07065, 17.27362
29.14103, 10.45315, 37.07065, -17.27368
-29.14103, -10.45263, -37.07065, -27.72629
29.14103, 10.45268, 37.07065, 27.72628
-29.14103, 10.45268, -37.07065, 27.72628
29.14103, -10.45263, 37.07065, -27.72629
-29.14103, -17.63220, -37.07065, -20.06610
29.14103, 17.63238, 37.07065, 42.56605
-29.14103, 17.63238, -37.07065, 42.56605
29.14103, -17.63220, 37.07065, -20.06610
-29.14103, -34.54712, -37.07065, -17.27376
29.14103, 34.54712, 37.07065, -27.72624
-29.14103, 34.54712, -37.07065, -27.72624
29.14103, -34.54712, 37.07065, -17.27376
-29.14103, -17.63219, -37.07065, 24.93391
29.14103, 17.63220, 37.07065, -2.43390
-29.14103, 17.63220, -37.07065, -2.43390
29.14103, -17.63219, 37.07065, 24.93391
-29.14103, -34.54712, -37.07065, 27.72624
29.14103, 34.54728, 37.07065, 17.27373
-29.14103, 34.54728, -37.07065, 17.27373
29.14103, -34.54712, 37.07065, 27.72624
-29.14103, 17.63220, -37.07065, -24.93391
29.14103, -17.63231, 37.07065, 2.43391
-29.14103, -17.63231, -37.07065, 2.43391
29.14103, 17.63220, 37.07065, -24.93391
-29.14103, 0.00000, -37.07065, -39.77371
29.14103, -0.00000, 37.07065, 5.22629
-29.14103, -0.00000, -37.07065, 5.22629
